lat,lon,temp,precip,name
-42.883,147.333,49.6,0.00,Hobart (Ellerslie Road)
-41.545,147.214,50.7,0.00,Launceston
-38.099,147.149,53.4,0.04,East Sale
-37.867,144.75,53.9,0.00,Laverton Raaf
-37.733,140.783,52.3,0.00,Mount Gambier Aero
-37.733,144.9,53.5,0.00,Essendon Airport
-37.728,144.902,53.4,0.01,Melbourne Essendon
-35.517,138.817,62.3,0.00,Hindmarsh Island Aws
-35.307,149.195,52.5,0.00,Canberra
-35.165,147.466,60.3,0.00,Wagga Wagga
-34.793,138.633,62.2,0.00,Adelaide Parafield
-33.95,151.2,59.1,0.00,Sydney Intl Airport
-33.946,151.177,59.2,0.04,Sydney Intl
-33.433,-70.683,55.5,0.00,Quinta Normal
-33.05,151.6,61.0,0.00,Rathminesamo
-32.133,-81.2,70.1,0.00,Savanah Ga/Hunter Fld
-32.133,133.7,65.1,0.00,Ceduna Amo
-31.94,115.967,64.0,0.00,Perth Intl
-31.933,115.967,64.1,0.00,Perth Intl/Belmont
-31.917,115.867,61.4,0.00,Perth Metro
-31.542,159.079,66.0,0.04,Lord Howe Island Aero
-30.833,128.1,60.2,0.12,Forrest Airport
-30.789,121.462,56.9,0.04,Kalgoorlie Boulder
-28.796,114.708,68.4,0.00,Geraldton
-28.705,121.891,57.7,0.00,Murrin Murrin
-27.57,153.0,65.4,0.00,Archer Field Airport
-27.57,153.008,65.4,0.00,Brisbane Archerfield
-27.55,135.45,65.0,0.00,Oodnadatta Airport
-26.413,146.263,64.7,0.00,Charleville
-24.888,113.67,76.2,0.00,Carnarvon Airport
-23.807,133.902,62.4,0.00,Alice Springs
-23.8,133.917,62.3,0.00,Alice Springs Arpt
-23.444,-70.445,61.0,0.00,Cerro Moreno Intl / Andres Sabella Intl
-23.382,150.475,71.9,0.00,Rockhampton
-21.67,115.12,79.8,0.00,Onslowamo
-21.633,115.117,80.0,0.00,Onslow
-20.667,140.5,70.7,0.00,Cloncurry Airport
-20.378,118.626,80.0,0.00,Port Hedland Intl
-19.253,146.765,74.4,0.00,Townsville
-19.25,146.767,74.3,0.00,Townsville(Civ/Mil)
-18.233,127.667,78.5,0.00,Halls Creek Airport
-17.945,122.232,82.6,0.00,Broome Intl
-17.683,141.067,74.6,0.00,Normanton Airport
-17.47,140.83,75.1,0.00,Karumba Flying Base
-16.886,145.755,75.3,0.00,Cairns Intl
-16.883,145.767,75.0,0.00,Cairns Airport
-16.288,149.965,78.6,0.00,Willis Island
-16.27,133.38,73.8,0.00,Dalywatersamo
-16.25,133.367,73.9,0.00,Daly Waters Aws
-12.415,130.877,78.7,0.00,Darwin Intl
-10.951,142.459,67.2,0.00,Bamaga Injinoo
-9.433,147.217,76.8,0.01,Port Moresby W.O.
-9.428,160.055,80.0,0.00,Honiara Intl
-6.733,147.0,80.3,0.91,Lae
-4.2,152.183,80.7,0.00,Rabaul
-0.454,-90.266,81.8,0.00,Seymour
1.986,-157.35,80.1,0.00,Christmas Island
6.8,-58.15,77.9,0.00,Georgetown
7.187,100.608,83.5,0.51,Songkhla
7.333,134.483,83.8,0.00,Babelthuap/Koror Air
7.467,151.85,84.7,0.00,Chuuk International Airport
8.733,167.733,83.5,0.00,Bucholz Aaf Kwajalein Kmr Atol Ap
8.917,-79.6,83.6,0.00,Howard
8.967,-79.55,83.7,0.00,Albrook Afb/Balboa
9.367,-79.9,82.1,0.00,Coco Solo
10.033,139.8,85.0,0.00,Falalop Island (Cg)  Ulithi Atoll
10.595,-61.337,79.7,0.00,Piarco
10.683,-61.617,82.4,0.00,Trinidad Bwi
11.3,167.483,81.7,0.00,Rongerik Atoll
13.483,144.8,81.0,0.00,Guam Wfo
13.517,144.817,82.0,0.00,Harmon Ab
13.733,-60.953,81.2,0.00,Hewanorra Intl
13.913,100.607,89.4,0.00,Bangkok Intl / Don Mueang Intl
14.5,120.917,84.8,0.00,Sangley Point
15.186,120.56,81.7,0.00,Clark Intl / Diosdado Macapagal Intl
15.217,145.75,82.3,0.00,Tanapag
16.733,-169.533,75.6,0.00,Johnston Atoll Airport
17.117,-61.783,79.7,0.00,Coolidge Field   Antigua (Aux.Afb)
17.386,102.788,84.7,0.00,Udon Thani
17.936,-76.788,78.8,0.00,Norman Manley Intl
18.255,-65.641,77.2,0.00,Roosevelt Roads
18.467,-66.117,78.1,0.00,San Juan Ns
18.5,-67.133,76.2,0.00,Aquadilla/Borinquen
18.58,-72.293,82.2,0.12,Toussaint Louverture Intl / Port Au Prince Intl
18.767,98.963,84.1,0.02,Chiang Mai Intl
19.758,-70.57,74.6,0.67,Gregorio Luperon Intl
19.9,-75.15,80.7,0.00,Guantanamo Bay Naval Air Station
21.324,-157.929,77.3,0.00,Honolulu International Airport
21.333,-158.05,76.8,0.00,Ewa Mcas
21.333,-157.95,77.3,0.00,Hickam Afb/Oahu
21.45,-157.783,76.3,0.00,Kaneohe Bay Mcas
21.487,-158.028,73.5,0.00,Wheeler Army Airfield
22.3,114.167,74.8,0.28,Hong Kong Observatory
22.95,120.206,81.3,0.00,Tainan
23.783,-166.217,69.5,0.00,Frnch Frigat Shs Nas
24.023,121.618,74.5,0.00,Hualien
24.186,120.654,77.1,0.00,Taichung
24.35,109.4,68.2,0.00,Liuzhou
24.555,-81.752,74.5,0.00,Key West Intl Arpt
24.784,141.323,71.5,0.00,Iwoto
25.069,121.552,69.7,0.00,Songshan
25.791,-80.316,75.0,0.00,Miami Intl Ap
25.914,-97.423,78.5,0.00,Brownsville/S Padre Island Intl Ap
26.265,50.152,75.0,0.00,King Abdulaziz Ab
26.356,127.768,69.7,0.00,Kadena Ab
26.585,-81.861,74.3,0.00,Fort Myers Page Field
26.685,-80.099,75.8,0.00,West Palm Beach Intl Arpt
27.544,-99.461,75.9,0.00,Laredo Air Force Base
27.683,-97.283,73.6,0.00,Corpus Christi Nas
27.741,-98.025,74.6,0.00,Alice International Arpt
27.774,-97.512,74.9,0.00,Corpus Christi International Airport
27.85,-82.517,75.9,0.00,Mac Dill Afb Airport
27.962,-82.54,73.8,0.00,Tampa Intl Arpt
28.101,-80.644,74.8,0.00,Melbourne Regional Ap
28.2,-177.383,63.1,0.00,Henderson Field Airport
28.545,-81.333,72.4,0.00,Atoka Muni
29.183,-81.048,71.0,0.00,Daytona Beach Regional Arpt
29.273,-94.859,74.1,0.00,Galveston Scholes Field
29.35,-98.45,71.2,0.00,Brooks Afb
29.367,-100.917,69.7,0.00,Del Rio Intl
29.383,-98.583,71.6,0.00,Lackland Air Force Base (Kelly Field Annex)
29.533,-98.262,71.7,0.00,Randolph Afb Airport
29.544,-98.484,71.1,0.00,San Antonio International Airport
29.633,-95.267,72.5,0.00,William P Hobby
29.733,-85.033,74.0,0.00,Apalachicola
29.997,-90.278,75.5,0.00,Louis Armstrong New Orleans Intl Ap
30.049,-90.029,80.2,0.00,Lakefront Airport
30.067,-85.583,73.7,0.00,Tyndall Afb Airport
30.125,-93.228,75.6,0.00,Lake Charles Regional Airport
30.2,-97.683,70.3,0.00,Bergstrom Afb/Austi
30.205,-91.988,76.5,0.00,Lafayette Regional Airport
30.233,-81.667,73.7,0.00,Jacksonville Nas
30.35,-87.267,73.8,0.00,Pensacola Chevalier Fld Nas
30.393,-84.353,74.8,0.00,Tallahassee Dale Mabry Field
30.417,-88.917,75.5,0.00,Keesler Air Force Base
30.483,-86.517,72.3,0.00,Eglin Afb Airport
30.495,-81.694,72.6,0.00,Jacksonville International Airport
30.626,-88.068,74.7,0.00,Mobile Downtown Airport
30.688,-88.246,71.5,0.00,Mobile Regional Ap
30.78,-86.523,71.5,0.00,Crestview Bob Sikes Ap
30.783,-83.277,72.6,0.00,Valdosta Regional Airport
31.083,-97.683,66.8,0.00,Killeen Muni (Awos)
31.233,121.45,56.6,0.00,Hung Chia
31.352,-100.495,65.7,0.00,San Angelo Regional/Maths Field Ap
31.395,-92.291,73.1,0.00,Esler Regional Airport
31.536,-84.194,76.1,0.00,Albany Municipal Ap
31.75,-95.666,67.6,0.00,Palestine Texas Wbo
31.78,-103.202,67.6,0.00,Winkler County Airport
31.811,-106.376,63.5,0.00,El Paso International Airport
31.833,-107.65,61.0,0.00,Columbus Muni
31.933,-108.983,56.7,0.00,Rodeo
31.948,-102.209,67.1,0.00,Midland International Airport
32.009,-81.146,70.1,0.00,Hunter Aaf
32.083,118.75,56.6,0.00,Hsia-Kuan Southeast
32.131,-81.202,70.1,0.00,Savannah/Hilton Head Intl Airport
32.167,-110.883,64.0,0.00,Davis-Monthan Afb Airport
32.183,-110.917,63.1,0.00,Tucson Wbo
32.233,-101.5,68.7,0.00,Big Spring
32.267,-64.85,69.4,0.00,Little Sound
32.283,-106.917,61.9,0.00,Las Cruces Intl
32.3,-86.408,72.4,0.00,Montgomery Dannelly Field
32.321,-90.078,72.5,0.00,Jackson International Airport
32.35,-95.4,68.1,0.00,Tyler Pounds Rgnl
32.35,-86.983,75.1,0.00,Craig Fld
32.35,-85.0,72.9,0.00,Lawson Aaf Airport
32.367,-64.683,66.8,0.00,Naval Atlantic Meterology & Oceanography Facility
32.383,-86.35,73.8,0.00,Maxwell Afb Airport
32.411,-99.682,64.7,0.00,Abilene Regional Airport
32.5,-93.667,71.3,0.00,Barksdale Air Force Base
32.516,-92.041,72.9,0.00,Monroe Regional Airport
32.516,-84.942,72.4,0.00,Columbus Metro Airport
32.567,-117.117,63.1,0.00,Imperial Beach Ream Field Nas
32.633,-106.4,61.9,0.00,White Sands Missile Range Site No.39
32.633,-83.6,72.8,0.00,Robins Afb Airport
32.693,-103.213,61.9,0.00,Lea County Regional Airport
32.7,-117.2,62.1,0.00,North Island Nas
32.733,-96.967,67.7,0.00,Naval Air Station Operations
32.734,-117.183,62.9,0.00,San Diego Lindbergh Field
32.767,-97.45,69.5,0.00,Fort Worth Naval Air Station Jrb/Carswell Field
32.782,-98.06,68.0,0.00,Mineral Wells Airport
32.817,-115.683,73.6,0.00,El Centro Naf
32.819,-97.361,68.6,0.00,Fort Worth Meacham
32.833,-83.567,74.0,0.00,Mogul
32.85,-106.1,57.8,0.00,Holloman Afb
32.852,-96.856,68.1,0.00,Dallas Love Field Airport
32.867,-117.133,65.7,0.00,San Diego Miramar Nas
32.899,-80.041,67.0,0.00,Charleston Afb/International Airport
32.9,13.283,63.6,0.00,Wheelus Fld
33.233,-107.017,56.8,0.00,Elephant Butte
33.25,-119.45,58.4,0.00,San Nicholas Island
33.3,-111.667,66.2,0.00,Williams Gateway Airport
33.308,-104.508,63.0,0.00,Roswell International Air Center Ap
33.364,-81.963,74.0,0.00,Augusta Regional At Bush Field Ap
33.405,-118.416,64.7,0.00,Santa Catalina Buffalo Spring
33.428,-112.004,66.4,0.00,Phoenix Sky Harbor Intl Ap
33.433,-112.367,70.7,0.00,Litchfield Park Naf
33.456,-93.988,68.2,0.00,Texarkana Regional Airport-Webb Field
33.566,-86.745,72.7,0.00,Birmingham Municipal Ap
33.586,130.451,61.8,0.00,Fukuoka
33.587,-85.856,70.9,0.00,Anniston Calhoun Co Ap
33.63,-84.442,71.2,0.00,Atlanta Hartsfield Intl Ap
33.666,-101.823,63.1,0.00,Lubbock International Airport
33.667,-117.733,60.8,0.00,El Toro Mcas
33.783,-118.05,59.5,0.00,Los Alamitos
33.812,-118.146,61.0,0.00,Long Beach / Daugherty Field / Airport
33.867,-84.3,76.2,0.00,Atlanta Nas
33.883,130.653,59.4,0.00,Ashiya
33.9,-117.25,60.8,0.00,March Air Reserve Base
33.917,-84.517,69.1,0.00,Dobbins Air Reserve Base Airport
33.933,-116.967,59.9,0.00,Beaumont 1 E
33.938,-118.389,60.2,0.00,Los Angeles Municipal Arpt
33.942,-81.118,73.8,0.00,Columbia Metro Arpt
33.967,-80.467,73.4,0.00,Shaw Air Force Base
33.979,-98.493,65.4,0.00,Sheppard Afb/Wichita Falls Muni Ap
34.095,-117.235,61.6,0.00,San Bernardino International Airport
34.117,-119.117,55.4,0.00,Point Mugu Nf
34.185,-79.724,72.0,0.00,Florence City County Ap
34.201,-118.358,64.8,0.00,Hollywood Burbank Arpt
34.268,-77.9,70.6,0.00,Wilmington
34.3,-97.017,67.1,0.00,Ardmore Municipal
34.3,-6.6,58.2,0.00,Port Lyautey
34.348,-85.161,69.7,0.00,Rome R B Russell Ap
34.583,-117.383,61.4,0.00,Southern California Logistics Airport
34.65,-98.4,61.7,0.00,Henry Post Aaf Airport
34.652,-112.421,52.4,0.00,Prescott Municipal Ap
34.744,-118.724,49.9,0.00,Sandberg
34.846,-82.346,71.8,0.00,Greenville Downtown Arpt
34.9,-117.867,64.1,0.00,Edwards Air Force Base
34.9,-76.883,70.3,0.00,Cherry Point Mcas
34.917,-81.95,72.9,0.00,Spartanburg
34.933,-120.417,55.4,0.00,Santa Maria Hancock Field
34.983,-89.783,75.7,0.00,Olive Branch
35.028,-110.721,54.0,0.00,Winslow Municipal Ap
35.031,-85.201,71.4,0.00,Chattanooga Lovell Field Ap
35.042,-106.616,52.7,0.00,Albuquerque Intl Sunport Airport
35.056,-89.987,73.6,0.00,Memphis Municipal Arpt
35.144,-111.666,45.3,0.00,Flagstaff Pulliam Arpt
35.165,-107.902,47.6,0.00,Grants-Milan Muni Airport
35.174,-79.009,75.2,0.00,Pope Afb Airport
35.182,-103.603,56.9,0.00,Tucumcari Municipal Arpt
35.217,-75.683,69.0,0.00,Hatteras
35.224,-80.955,73.3,0.00,Charlotte Douglas Municipal A
35.23,-101.704,58.3,0.00,Amarillo Rick Husband Intl Airport
35.255,136.924,55.3,0.00,Nagoya
35.333,-94.363,68.3,0.00,Fort Smith Regional Airport
35.389,-97.601,60.9,0.12,Will Rogers World Airport
35.417,-97.383,62.4,0.00,Tinker Afb Airport
35.432,-82.538,64.6,0.00,Asheville Airport
35.434,-119.054,64.8,0.00,Bakersfield Kern County Arpt
35.552,139.78,58.3,0.00,Tokyo Intl
35.617,-106.089,45.6,0.00,Santa Fe Municipal Airport
35.654,-105.142,45.6,0.00,Las Vegas Municipal Arpt
35.688,-117.693,66.5,0.00,China Lake Naf
35.7,139.4,54.8,0.00,Tachikawa (Jasdf)
35.748,139.348,52.9,0.00,Yokota Ab
35.818,-83.986,73.6,0.00,Mc Ghee Tyson Airport
35.842,139.411,54.5,0.00,Iruma
35.892,-78.782,74.2,0.00,Raleigh-Durham International Ap
36.097,-79.943,73.3,0.00,Piedmont Triad International Airport
36.119,-86.689,74.9,0.00,Nashville Berry Field
36.134,-80.222,73.5,0.00,Winston-Salem Reynolds Ap
36.183,120.383,55.1,0.00,Tsingtao
36.199,-95.887,64.3,0.00,Tulsa International Airport
36.233,-115.033,66.0,0.00,Las Vegas Wb Ap
36.267,-93.157,68.0,0.00,Boone Co
36.297,-99.769,61.1,0.00,Gage/Shattuck
36.417,-78.15,75.0,0.00,Warrenton Wb Ap
36.473,-82.404,69.6,0.00,Bristol Tri City Airport
36.6,-121.867,54.2,0.00,Monterey Naf
36.733,-119.817,65.5,0.00,Fresno Chandler Field
36.737,-97.102,62.1,0.00,Ponca City Muni
36.903,-76.192,69.2,0.00,Norfolk Regional Arpt
36.95,-76.283,70.2,0.00,Norfolk Nas
36.965,-86.424,72.4,0.00,Bowling Green Warren Co Ap
37.083,-76.36,71.1,0.00,Langley Afb Airport
37.1,-89.9,73.4,0.00,Advance 1 S
37.147,-94.502,63.8,0.00,Joplin Municipal Ap
37.167,-98.083,60.4,0.00,Anthony
37.24,-93.39,66.0,0.00,Springfield Municipal Arpt
37.262,-104.338,45.9,0.00,Trinidad Las Animas County Ap
37.317,-79.974,74.3,0.00,Roanoke Woodrum Arpt
37.321,-79.207,75.1,0.00,Lynchburg Municipal Arpt
37.371,-118.358,61.9,0.00,Bishop Airport
37.383,-120.567,63.7,0.00,Castle Afb
37.406,-122.048,58.2,0.00,Mountain View Moffett Fld Nas
37.439,-105.861,43.1,0.00,Alamosa Arpt
37.505,-77.32,72.5,0.00,Richmond Intl Ap
37.558,126.791,57.6,0.00,Gimpo
37.62,-122.365,53.7,0.00,San Francisco Intl Ap
37.633,-76.567,70.5,0.00,Urbanna
37.67,-95.484,62.1,0.00,Chanute Martin Johnson Ap
37.683,-97.35,59.8,0.00,Wichita
37.721,-122.221,57.5,0.00,Oakland Metropolitan
37.769,-99.968,57.6,0.00,Dodge City Municipal Arpt
37.783,-122.317,59.5,0.00,Naval Air Station
37.8,-113.917,48.1,0.00,Modena
37.9,-85.967,74.5,0.00,Godman Aaf Airport
37.927,-100.725,58.0,0.00,Garden City Regional Arpt
37.933,-75.433,66.0,0.00,Chincoteague Nas
38.041,-84.606,71.9,0.00,Lexington Bluegrass Field
38.044,-87.521,73.1,0.00,Evansville Dress Regional Arp
38.049,-103.512,52.1,0.00,La Junta Municipal Ap
38.065,-97.861,58.8,0.00,Hutchinson Municipal Ap
38.067,-122.5,58.6,0.00,Hamilton Aaf
38.131,-91.768,70.6,0.00,Vichy Rolla Natl Arpt
38.181,-85.739,75.2,0.00,Louisville Standiford Field
38.233,-104.633,50.2,0.00,Pueblo Wb Airport
38.267,-121.933,61.6,0.00,Travis Air Force Base
38.289,-104.506,50.6,0.00,Pueblo Memorial Airport
38.3,-76.417,67.3,0.00,Naval Air Station
38.333,-77.033,74.2,0.00,Dahlgren Weapons Lab
38.405,141.22,48.7,0.00,Matsushima
38.417,-82.5,70.5,0.00,Chesapeake Huntington Ap
38.5,-77.3,76.4,0.00,Quantico Mcas
38.507,-121.495,60.8,0.00,Sacramento Executive Arpt
38.55,-89.85,71.7,0.00,Scott Air Force Base/Midamerica Airport
38.567,-121.3,61.8,0.00,Mather Field
38.667,-121.4,62.8,0.00,Sacramento Mcclellan Afb
38.753,-90.374,74.8,0.00,St Louis Lambert Int'L Arpt
38.762,-27.091,61.1,0.00,Lajes
38.783,-97.65,61.5,0.00,Salina Muni
38.817,-76.867,68.7,0.00,Andrews Air Force Base Airport
38.832,-94.89,62.4,0.00,Olathe Johnson Co Industrial
38.833,-77.017,70.5,0.00,Washington Dc Bolling Field A
38.847,-77.035,70.8,0.00,Ronald Reagan Washington Natl Ap
38.85,-77.033,76.1,0.00,Anacostia Nas
38.883,-91.433,70.5,0.00,New Florence
38.885,-79.853,68.4,0.00,Elkins Elkins-Randolph Co Arp
38.95,-95.664,61.8,0.67,Forbes Field Airport
38.967,-92.367,70.1,0.00,Columbia Municipal Ap
38.991,-76.489,64.7,0.00,U.S. Naval Academy
39.0,-79.117,73.3,0.00,Petersburg
39.043,-84.672,72.1,0.00,Cincinnati Greater Cincinnati
39.05,-96.767,61.7,0.00,Marshall Army Airfield
39.073,-95.626,62.3,0.00,Topeka Municipal Ap
39.117,-93.217,67.1,0.00,Marshall
39.121,-94.597,64.7,0.00,Kansas City Downtown Ap
39.134,-108.54,44.8,0.00,Grand Junction Walker Field
39.173,-76.684,66.7,0.00,Baltimore-Washington Intl Airport
39.25,-76.533,66.3,0.00,Baltimore
39.267,-81.567,72.7,0.00,Parkersburg Wso
39.277,-120.71,44.5,0.00,Blue Canyon Ap
39.367,-101.693,52.7,0.00,Goodland Renner Field
39.367,-94.917,64.0,0.00,Sherman Aaf
39.378,-74.424,52.7,0.00,Atlantic City Marina
39.417,-77.383,68.0,0.00,Frederick
39.431,-83.777,70.6,0.00,Airborne Airpark Airport
39.433,-77.449,66.5,0.00,Frederick Md/Camp Detrick
39.45,-87.3,69.9,0.00,Terre Haute Hulman Regional A
39.45,-74.583,54.1,0.00,Atlantic City Nas
39.452,-74.567,54.5,0.00,Atlantic City International Airport
39.467,-76.167,63.1,0.00,Aberdeen Pvng Grnd
39.467,48.55,54.0,0.00,Bilasuvar
39.551,-97.651,59.6,0.00,Concordia Blosser Muni Ap
39.65,-106.917,36.3,0.00,Eagle County Ap
39.673,-75.601,61.4,0.00,Wilmington Dupont Ap
39.7,-104.75,40.4,0.00,Denver Nas
39.717,-104.9,39.8,0.00,Denver Lowry Afb
39.732,-86.279,71.1,0.00,Indianapolis Weir Cook Munici
39.75,-104.867,40.2,0.00,Denver Wsfo
39.774,-94.923,63.6,0.00,St Joseph Wbo
39.783,-93.5,64.9,0.00,Chillicothe
39.817,-82.933,69.5,0.00,Rickenbacker Intl Airport
39.833,-84.05,70.7,0.00,Wright-Patterson Afb Airport
39.845,-89.684,73.7,0.00,Springfield Capital Ap
39.868,-75.231,60.3,0.00,Philadelphia International Ap
39.883,-75.167,60.9,0.00,Philadelphia Naas
39.906,-84.219,70.0,0.00,Dayton Municipal Arpt
39.991,-82.881,68.7,0.00,Columbus Municipal Arpt
40.033,-74.35,54.3,0.00,Lakehurst Nas
40.097,-92.543,67.9,0.00,Kirksville Cannon Memorial Ap
40.152,-122.254,63.1,0.00,Red Bluff Municipal Arpt
40.167,-103.217,44.2,0.00,Akron Washington Co Ap
40.196,-76.772,64.0,0.00,Harrisburg Intl
40.2,-75.15,62.9,0.00,Willow Grove Nas
40.217,-76.851,63.6,0.00,Harrisburg Capital City Arpt
40.3,-88.15,70.0,0.00,Rantoul/Chanute Afb
40.3,-74.05,55.0,0.00,Eatontown
40.355,-79.922,70.2,0.00,Pittsburgh Allegheny Co Ap
40.367,-75.967,62.4,0.00,Reading Spaatz Field
40.417,-95.4,61.1,0.00,Tarkio
40.485,-80.214,69.7,0.00,Pittsburgh International Airport
40.517,-101.017,54.0,0.00,Hayes Center
40.583,-73.883,54.8,0.00,New York Floyd Benne
40.651,-75.449,60.5,0.00,Allentown Bethlehem-Easton Ar
